accuracy,precision,recall,f1_score,tp,tn,fp,fn,feature_method,model,seed,split_ratio,train_size,test_size,extraction_time,method,feature_size,train_time,threshold,pred_time,dataset
0.921920940868997,0.8320839580209896,0.9866666666666668,0.9028060187067912,2220,3424,448,30,tf-idf_ngram,MultinomialNB,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0007958333817531,0.5,0.0007333884315217,SQLiV3.tsv
0.9975498203201568,0.9995529727313366,0.9937777777777778,0.9966570091375084,2236,3871,1,14,tf-idf_ngram,SVM_RBF,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,6.556120808673494,0.5,1.8917734302520723,SQLiV3.tsv
0.990689317216596,0.9981826442526124,0.9764444444444444,0.9871938890137048,2197,3868,4,53,tf-idf_ngram,MLPClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,2.119250707803641,0.5,0.0036568430238529,SQLiV3.tsv
0.979091800065338,0.979223125564589,0.9635555555555556,0.971326164874552,2168,3826,46,82,tf-idf_ngram,KNeighborsClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0002956265762695,0.5,29.70346685005148,SQLiV3.tsv
0.9527932048350212,0.9890274314214464,0.8813333333333333,0.9320799059929492,1983,3850,22,267,tf-idf_ngram,NearestCentroid,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0009903049391565,0.5,0.0012465310351462,SQLiV3.tsv
0.8227703364913427,0.6825446568473833,0.968,0.8005881271825034,2178,2859,1013,72,tf-idf_ngram,RadiusNeighborsClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0002917591791231,0.5,29.833160966028675,SQLiV3.tsv
0.9970597843841882,0.9995523724261416,0.9924444444444444,0.995985727029438,2233,3871,1,17,tf-idf_ngram,SVC-GC,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,14.71603383783198,0.5,3.2419916604043433,SQLiV3.tsv
0.9354786017641292,0.9994614970382336,0.8248888888888889,0.9038227416605796,1856,3871,1,394,tf-idf_ngram,NuSVC,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,16.327270771961057,0.5,6.34353803250907,SQLiV3.tsv
0.9977131656321464,0.9995531724754244,0.9942222222222222,0.996880570409982,2237,3871,1,13,tf-idf_ngram,LinearSVC,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0087723744852562,0.5,0.0003033266910125,SQLiV3.tsv
0.9880757922247632,0.9945479327578374,0.9728888888888888,0.9835991911929902,2189,3860,12,61,tf-idf_ngram,DecisionTreeClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0750792269349386,0.5,0.0005424291102963,SQLiV3.tsv
0.9934661875204182,0.9955156950672646,0.9866666666666668,0.9910714285714286,2220,3862,10,30,tf-idf_ngram,AdaBoostClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.9177948999464414,0.5,0.0267296813132362,SQLiV3.tsv
0.9950996406403136,0.9950936663693132,0.9915555555555556,0.9933214603739982,2231,3861,11,19,tf-idf_ngram,BaggingClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,2.8885804435393077,0.5,0.0110964503452487,SQLiV3.tsv
0.9972231296961778,0.9995525727069352,0.9928888888888888,0.9962095875139352,2234,3871,1,16,tf-idf_ngram,ExtraTreesClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.7969854942221681,0.5,0.0549719888900705,SQLiV3.tsv
0.9968964390721986,0.999552171965965,0.992,0.995761766674102,2232,3871,1,18,tf-idf_ngram,RidgeClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0274164844613534,0.5,0.0003053131391595,SQLiV3.tsv
0.9962430578242404,0.999551368326604,0.9902222222222222,0.9948649252065191,2228,3871,1,22,tf-idf_ngram,SGDClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0057017019655741,0.5,0.0003063970928319,SQLiV3.tsv
0.9954263312642928,0.9929015084294588,0.9946666666666668,0.9937833037300178,2238,3856,16,12,tf-idf_ngram,Perceptron,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0043420789001105,0.5,0.0003187123487397,SQLiV3.tsv
0.9947729500163344,0.9982030548068284,0.9875555555555556,0.9928507596067916,2222,3868,4,28,tf-idf_ngram,LogisticRegression,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0297341353778603,0.5,0.0003064434821128,SQLiV3.tsv
0.9980398562561256,0.9995535714285714,0.9951111111111112,0.997327394209354,2239,3871,1,11,tf-idf_ngram,PassiveAggressiveClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.0071562723087665,0.5,0.0003156342740057,SQLiV3.tsv
0.9970597843841882,0.9982142857142856,0.9937777777777778,0.9959910913140312,2236,3868,4,14,tf-idf_ngram,OneVsRestClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.1381973022016636,0.5,0.0012890578260385,SQLiV3.tsv
0.9970597843841882,0.9982142857142856,0.9937777777777778,0.9959910913140312,2236,3868,4,14,tf-idf_ngram,OneVsOneClassifier,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.1367685949696217,0.5,0.0023380558679476,SQLiV3.tsv
0.9962430578242404,1.0,0.9898544331715924,0.9949013522500554,2244,3855,0,23,tf-idf_ngram,XGBoost,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.13482799599911,0.5,0.0010908271775698,SQLiV3.tsv
0.916203854949363,0.8255382331106161,0.9810322011468902,0.8965934287442048,2224,3385,470,43,tf-idf_ngram,MultinomialNB,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.000798457915669,0.5,0.0007277221505781,SQLiV3.tsv
0.9959163672002612,0.9991095280498664,0.9898544331715924,0.994460447595834,2244,3853,2,23,tf-idf_ngram,SVM_RBF,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,6.670932116878692,0.5,1.9275037265650907,SQLiV3.tsv
0.987749101600784,0.9981818181818182,0.968681076312307,0.9832102081934184,2196,3851,4,71,tf-idf_ngram,MLPClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,2.209686179523063,0.5,0.0050915632108959,SQLiV3.tsv
0.9792551453773276,0.9785330948121646,0.9651521835024262,0.9717965800577392,2188,3807,48,79,tf-idf_ngram,KNeighborsClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0002972864371194,0.5,29.97745503789366,SQLiV3.tsv
0.9570401829467494,0.9902152641878668,0.8928098808998677,0.9389932730225004,2024,3835,20,243,tf-idf_ngram,NearestCentroid,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0010080784500488,0.5,0.0012375940864632,SQLiV3.tsv
0.8252205161711859,0.6890995260663507,0.9620644022937804,0.803019145802651,2181,2871,984,86,tf-idf_ngram,RadiusNeighborsClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0002961504452177,0.5,30.36548770907745,SQLiV3.tsv
0.9944462593923554,0.9991059454626732,0.9858844287604764,0.9924511545293072,2235,3853,2,32,tf-idf_ngram,SVC-GC,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,14.650156397844611,0.5,3.2437282894476054,SQLiV3.tsv
0.930578242404443,1.0,0.8125275694750772,0.8965685081528353,1842,3855,0,425,tf-idf_ngram,NuSVC,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,16.235698896393618,0.5,6.314369369652219,SQLiV3.tsv
0.9970597843841882,0.9995557529986672,0.992501102779003,0.99601593625498,2250,3854,1,17,tf-idf_ngram,LinearSVC,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0084279352312535,0.5,0.0003050991532699,SQLiV3.tsv
0.9864423391048676,0.998175182481752,0.9651521835024262,0.9813859609777976,2188,3851,4,79,tf-idf_ngram,DecisionTreeClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0746147697976679,0.5,0.0005466135204135,SQLiV3.tsv
0.9937928781443972,0.9977668602054488,0.9854433171592412,0.991566799822459,2234,3850,5,33,tf-idf_ngram,AdaBoostClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.9360222225656698,0.5,0.0263697412541201,SQLiV3.tsv
0.9942829140803658,0.9986595174262736,0.9858844287604764,0.9922308546059936,2235,3852,3,32,tf-idf_ngram,BaggingClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,2.756134355823066,0.5,0.010904995431714,SQLiV3.tsv
0.9962430578242404,1.0,0.9898544331715924,0.9949013522500554,2244,3855,0,23,tf-idf_ngram,ExtraTreesClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.6894462711232763,0.5,0.0530627223138801,SQLiV3.tsv
0.995753021888272,0.999109131403118,0.9894133215703572,0.9942375886524824,2243,3853,2,24,tf-idf_ngram,RidgeClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0273122329385026,0.5,0.0003076693894568,SQLiV3.tsv
0.9952629859523032,0.9991079393398752,0.988089986766652,0.9935684187181192,2240,3853,2,27,tf-idf_ngram,SGDClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0056865460023473,0.5,0.0002941073182263,SQLiV3.tsv
0.9967330937602092,0.9977846699158176,0.9933833259814732,0.995579133510168,2252,3850,5,15,tf-idf_ngram,Perceptron,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.005096055784492,0.5,0.0003285911452963,SQLiV3.tsv
0.9939562234563868,0.9986583184257602,0.9850022055580062,0.9917832556073728,2233,3852,3,34,tf-idf_ngram,LogisticRegression,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0265662541366374,0.5,0.0003013137917526,SQLiV3.tsv
0.99640640313623,0.997341603898981,0.9929422143802382,0.9951370468611848,2251,3849,6,16,tf-idf_ngram,PassiveAggressiveClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.0070729564249563,0.5,0.0003004132654233,SQLiV3.tsv
0.9962430578242404,1.0,0.9898544331715924,0.9949013522500554,2244,3855,0,23,tf-idf_ngram,OneVsRestClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.1329772035360746,0.5,0.0012455976778706,SQLiV3.tsv
0.9962430578242404,1.0,0.9898544331715924,0.9949013522500554,2244,3855,0,23,tf-idf_ngram,OneVsOneClassifier,94,0.2,24487,6122,3.473891897010617,tf-idf_ngram,27269,0.1419168203145041,0.5,0.0023093435082557,SQLiV3.tsv
0.99640640313623,0.9995619798510732,0.9908814589665652,0.995202791103358,2282,3818,1,21,tf-idf_ngram,XGBoost,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.1327652629152154,0.5,0.0011259727198259,SQLiV3.tsv
0.915060437765436,0.8252462604888727,0.982197134172818,0.8969072164948455,2262,3340,479,41,tf-idf_ngram,MultinomialNB,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.000792012741853,0.5,0.0007240573403403,SQLiV3.tsv
0.9962430578242404,0.9995617879053462,0.990447242726878,0.9949836423118866,2281,3818,1,22,tf-idf_ngram,SVM_RBF,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,6.5910002521339095,0.5,1.8809019754969656,SQLiV3.tsv
0.9880757922247632,0.9986583184257602,0.9696048632218844,0.9839171623705664,2233,3816,3,70,tf-idf_ngram,MLPClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,2.433096907830119,0.5,0.0026819279694419,SQLiV3.tsv
0.9789284547533486,0.9775922671353252,0.9661311333043856,0.9718279100240228,2225,3768,51,78,tf-idf_ngram,KNeighborsClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0002949625116491,0.5,31.48752231101158,SQLiV3.tsv
0.9549166938908852,0.9874939874939876,0.8914459400781589,0.9370150616157006,2053,3793,26,250,tf-idf_ngram,NearestCentroid,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0009971795665132,0.5,0.0012315213977675,SQLiV3.tsv
0.8242404442992486,0.6901146575766967,0.9669995657837605,0.8054249547920435,2227,2819,1000,76,tf-idf_ngram,RadiusNeighborsClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0002942841512442,0.5,31.16813090901841,SQLiV3.tsv
0.9955896765762824,0.9995610184372256,0.9887103777681284,0.9941060903732808,2277,3818,1,26,tf-idf_ngram,SVC-GC,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,14.654918654387036,0.5,3.2664959699386924,SQLiV3.tsv
0.93531525645214,0.999476165531692,0.8284845853234911,0.905982905982906,1908,3818,1,395,tf-idf_ngram,NuSVC,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,16.30547083088956,0.5,6.353923689644134,SQLiV3.tsv
0.99640640313623,0.9995619798510732,0.9908814589665652,0.995202791103358,2282,3818,1,21,tf-idf_ngram,LinearSVC,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0088108105105911,0.5,0.0003056167945118,SQLiV3.tsv
0.9903626265926168,0.9973404255319148,0.9769865392965696,0.9870585654748848,2250,3813,6,53,tf-idf_ngram,DecisionTreeClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0740607521145779,0.5,0.0005411164619379,SQLiV3.tsv
0.9936295328324076,0.9982394366197184,0.9848024316109424,0.9914754098360656,2268,3815,4,35,tf-idf_ngram,AdaBoostClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.9193451812793528,0.5,0.0267522445213103,SQLiV3.tsv
0.9947729500163344,0.9973718791064388,0.9887103777681284,0.9930222416048844,2277,3813,6,26,tf-idf_ngram,BaggingClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,2.899846885816554,0.5,0.0114046107441836,SQLiV3.tsv
0.9970597843841882,1.0,0.9921841076856276,0.9960767218831736,2285,3819,0,18,tf-idf_ngram,ExtraTreesClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.7088915634839554,0.5,0.0534635382227213,SQLiV3.tsv
0.9954263312642928,0.999560825647782,0.9882761615284412,0.993886462882096,2276,3818,1,27,tf-idf_ngram,RidgeClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0280607412099322,0.5,0.0003364629185052,SQLiV3.tsv
0.9952629859523032,0.999560632688928,0.9878419452887538,0.9936667394627648,2275,3818,1,28,tf-idf_ngram,SGDClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0056765718948965,0.5,0.0002948680206645,SQLiV3.tsv
0.9967330937602092,0.996952546800174,0.9943551888840644,0.9956521739130434,2290,3812,7,13,tf-idf_ngram,Perceptron,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0042654828693273,0.5,0.0003039101557821,SQLiV3.tsv
0.9942829140803658,0.9991197183098592,0.985670864090317,0.9923497267759562,2270,3817,2,33,tf-idf_ngram,LogisticRegression,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0294402666719995,0.5,0.0002910733413576,SQLiV3.tsv
0.9975498203201568,0.9995633187772924,0.993920972644377,0.9967341606792944,2289,3818,1,14,tf-idf_ngram,PassiveAggressiveClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.0070736356434885,0.5,0.0002925478625398,SQLiV3.tsv
0.99640640313623,0.9995619798510732,0.9908814589665652,0.995202791103358,2282,3818,1,21,tf-idf_ngram,OneVsRestClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.1354708517988505,0.5,0.0013109183301604,SQLiV3.tsv
0.99640640313623,0.9995619798510732,0.9908814589665652,0.995202791103358,2282,3818,1,21,tf-idf_ngram,OneVsOneClassifier,101,0.2,24487,6122,3.419531124993227,tf-idf_ngram,27096,0.1331939713327297,0.5,0.0022651069885504,SQLiV3.tsv
0.9968964390721986,0.9978021978021978,0.9938704028021016,0.9958324193902172,2270,3833,5,14,tf-idf_ngram,XGBoost,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.1318548728323811,0.5,0.0011092481242626,SQLiV3.tsv
0.9206141783730808,0.8327165062916358,0.9851138353765324,0.9025270758122744,2250,3386,452,34,tf-idf_ngram,MultinomialNB,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0007959086854036,0.5,0.0007416009410822,SQLiV3.tsv
0.9965697484482196,0.9991177767975298,0.9916812609457092,0.995385629531971,2265,3836,2,19,tf-idf_ngram,SVM_RBF,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,6.605254663455232,0.5,1.8992060060461948,SQLiV3.tsv
0.9900359359686376,0.9986541049798116,0.9746059544658494,0.9864834921338356,2226,3835,3,58,tf-idf_ngram,MLPClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,2.4569870840439214,0.5,0.0029775441040207,SQLiV3.tsv
0.9792551453773276,0.979546465095598,0.9645359019264448,0.971983234061328,2203,3792,46,81,tf-idf_ngram,KNeighborsClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0002953895144159,0.5,31.715346840899777,SQLiV3.tsv
0.9540999673309376,0.9926217412690606,0.8835376532399299,0.9349085012740328,2018,3823,15,266,tf-idf_ngram,NearestCentroid,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0010189175475395,0.5,0.0012422430549457,SQLiV3.tsv
0.8253838614831754,0.6900218955270566,0.9658493870402802,0.8049625980660463,2206,2847,991,78,tf-idf_ngram,RadiusNeighborsClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0002950117624567,0.5,31.42053466203333,SQLiV3.tsv
0.9954263312642928,0.9991150442477876,0.98861646234676,0.993838028169014,2258,3836,2,26,tf-idf_ngram,SVC-GC,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,14.695330899458456,0.5,3.276897563707593,SQLiV3.tsv
0.9331917673962756,1.0,0.8209281961471103,0.9016590526568886,1875,3838,0,409,tf-idf_ngram,NuSVC,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,16.30200900718631,0.5,6.337170435973464,SQLiV3.tsv
0.9977131656321464,0.9991204925241864,0.9947460595446584,0.9969284774023692,2272,3836,2,12,tf-idf_ngram,LinearSVC,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0091941788304718,0.5,0.0003046336155859,SQLiV3.tsv
0.9879124469127736,0.9937444146559428,0.9737302977232924,0.9836355594869526,2224,3824,14,60,tf-idf_ngram,DecisionTreeClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0751835315048004,0.5,0.0005417582484638,SQLiV3.tsv
0.9942829140803658,0.996467991169978,0.9881786339754816,0.9923060013189712,2257,3830,8,27,tf-idf_ngram,AdaBoostClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.9269959015790802,0.5,0.0273141612275054,SQLiV3.tsv
0.9947729500163344,0.9960352422907488,0.9899299474605956,0.9929732103645148,2261,3829,9,23,tf-idf_ngram,BaggingClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,3.039399474618886,0.5,0.0116282459940975,SQLiV3.tsv
0.9972231296961778,1.0,0.992556917688266,0.9962645572401668,2267,3838,0,17,tf-idf_ngram,ExtraTreesClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.8027342262424888,0.5,0.0550242089203959,SQLiV3.tsv
0.9967330937602092,0.999558693733451,0.9916812609457092,0.9956043956043956,2265,3837,1,19,tf-idf_ngram,RidgeClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0277225944401187,0.5,0.0003118061077041,SQLiV3.tsv
0.995753021888272,0.9991158267020336,0.989492119089317,0.994280686317642,2260,3836,2,24,tf-idf_ngram,SGDClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.005126977744442,0.5,0.0003048048061992,SQLiV3.tsv
0.9967330937602092,0.9973637961335676,0.9938704028021016,0.9956140350877192,2270,3832,6,14,tf-idf_ngram,Perceptron,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0043915443703308,0.5,0.0003161607291159,SQLiV3.tsv
0.994936295328324,0.999113867966327,0.9873029772329248,0.9931733098436468,2255,3836,2,29,tf-idf_ngram,LogisticRegression,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0326588913300589,0.5,0.0003038637760091,SQLiV3.tsv
0.997876510944136,0.9995600527936648,0.9947460595446584,0.9971472459951722,2272,3837,1,12,tf-idf_ngram,PassiveAggressiveClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.0072178059383571,0.5,0.0003070552140134,SQLiV3.tsv
0.9968964390721986,0.9978021978021978,0.9938704028021016,0.9958324193902172,2270,3833,5,14,tf-idf_ngram,OneVsRestClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.1302751242294776,0.5,0.0013170576600673,SQLiV3.tsv
0.9968964390721986,0.9978021978021978,0.9938704028021016,0.9958324193902172,2270,3833,5,14,tf-idf_ngram,OneVsOneClassifier,333,0.2,24487,6122,3.522356903005857,tf-idf_ngram,29211,0.1331439345754855,0.5,0.002282755965886,SQLiV3.tsv
0.9972231296961778,1.0,0.99263431542461,0.9963035442487497,2291,3814,0,17,tf-idf_ngram,XGBoost,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.1288682715316547,0.5,0.0011438444874114614,SQLiV3.tsv
0.9237177393008821,0.8410522415709522,0.9835355285961872,0.9067305771919313,2270,3385,429,38,tf-idf_ngram,MultinomialNB,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.0007982919928144831,0.5,0.0007360132338253405,SQLiV3.tsv
0.9977131656321464,1.0,0.9939341421143848,0.9969578444154715,2294,3814,0,14,tf-idf_ngram,SVM_RBF,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,6.697479811942289,0.5,1.9365493147699384,SQLiV3.tsv
0.9905259719046063,0.9991126885536823,0.975736568457539,0.9872862779482683,2252,3812,2,56,tf-idf_ngram,MLPClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,2.2314973516161833,0.5,0.002654159425769083,SQLiV3.tsv
0.9828487422410976,0.9871738168951791,0.9670710571923743,0.9770190413657255,2232,3785,29,76,tf-idf_ngram,KNeighborsClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.0002902524999564631,0.5,30.84523518637578,SQLiV3.tsv
0.957203528258739,0.9899425287356322,0.895580589254766,0.9404003639672429,2067,3793,21,241,tf-idf_ngram,NearestCentroid,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.001005267978229358,0.5,0.0012624732121169246,SQLiV3.tsv
0.8209735380594577,0.6863468634686347,0.9670710571923743,0.8028776978417267,2232,2794,1020,76,tf-idf_ngram,RadiusNeighborsClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.0002907181374729288,0.5,31.05079843792558,SQLiV3.tsv
0.9967330937602091,1.0,0.9913344887348353,0.9956483899042645,2288,3814,0,20,tf-idf_ngram,SVC-GC,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,14.77897321435788,0.5,3.2705117219797226,SQLiV3.tsv
0.9343351845802026,1.0,0.8258232235701907,0.9046037019458947,1906,3814,0,402,tf-idf_ngram,NuSVC,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,16.26482587748498,0.5,6.384608887292065,SQLiV3.tsv
0.9977131656321464,1.0,0.9939341421143848,0.9969578444154715,2294,3814,0,14,tf-idf_ngram,LinearSVC,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.009000344633524842,0.5,0.00031608428520980185,SQLiV3.tsv
0.9879124469127736,0.9960035523978685,0.9718370883882149,0.9837719298245614,2243,3805,9,65,tf-idf_ngram,DecisionTreeClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.0744068626204181,0.5,0.0005616721617589148,SQLiV3.tsv
0.9926494609604705,0.9956197985107315,0.9848353552859619,0.9901982138967546,2273,3804,10,35,tf-idf_ngram,AdaBoostClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.9172517840065193,0.5,0.02742306761845535,SQLiV3.tsv
0.9952629859523031,0.996947230702137,0.9904679376083189,0.9936970223864379,2286,3807,7,22,tf-idf_ngram,BaggingClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,2.8699323692166847,0.5,0.011510026139702815,SQLiV3.tsv
0.9978765109441359,1.0,0.994367417677643,0.9971757549424288,2295,3814,0,13,tf-idf_ngram,ExtraTreesClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.7930076113857647,0.5,0.05506521430641184,SQLiV3.tsv
0.9975498203201568,1.0,0.9935008665511266,0.9967398391653989,2293,3814,0,15,tf-idf_ngram,RidgeClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.027632228735468934,0.5,0.00032076004709122286,SQLiV3.tsv
0.9962430578242405,1.0,0.9900346620450606,0.9949923797082517,2285,3814,0,23,tf-idf_ngram,SGDClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.005815203616847961,0.5,0.0003077587451571608,SQLiV3.tsv
0.9967330937602091,0.9965277777777778,0.9948006932409013,0.9956634865568085,2296,3806,8,12,tf-idf_ngram,Perceptron,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.005127939194181911,0.5,0.0003182074481488121,SQLiV3.tsv
0.9952629859523031,1.0,0.9874350086655113,0.9936777850446915,2279,3814,0,29,tf-idf_ngram,LogisticRegression,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.027322845468966607,0.5,0.00031221561504747597,SQLiV3.tsv
0.9972231296961778,0.998693948628646,0.9939341421143848,0.9963083604777416,2294,3811,3,14,tf-idf_ngram,PassiveAggressiveClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.007223816269782537,0.5,0.00031536278404339257,SQLiV3.tsv
0.9972231296961778,1.0,0.99263431542461,0.9963035442487497,2291,3814,0,17,tf-idf_ngram,OneVsRestClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.1318526067722715,0.5,0.0013114389093584853,SQLiV3.tsv
0.9972231296961778,1.0,0.99263431542461,0.9963035442487497,2291,3814,0,17,tf-idf_ngram,OneVsOneClassifier,666,0.2,24487,6122,3.3944645349984057,tf-idf_ngram,29338,0.1292721475892713,0.5,0.0022567557960527177,SQLiV3.tsv
